product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P050303018	5	503	50303	238.0	179.0	和日配	生麺	生ラーメン
P050303019	5	503	50303	248.0	186.0	和日配	生麺	生ラーメン
P050303020	5	503	50303	248.0	186.0	和日配	生麺	生ラーメン
P050303021	5	503	50303	248.0	186.0	和日配	生麺	生ラーメン
P050303022	5	503	50303	248.0	186.0	和日配	生麺	生ラーメン
P050303023	5	503	50303	248.0	186.0	和日配	生麺	生ラーメン
P050303024	5	503	50303	278.0	209.0	和日配	生麺	生ラーメン
P050303025	5	503	50303	278.0	209.0	和日配	生麺	生ラーメン
P050303026	5	503	50303	288.0	216.0	和日配	生麺	生ラーメン
P050303027	5	503	50303	288.0	216.0	和日配	生麺	生ラーメン
P050303028	5	503	50303	388.0	291.0	和日配	生麺	生ラーメン
P050303029	5	503	50303	288.0	216.0	和日配	生麺	生ラーメン
P050304001	5	503	50304	118.0	89.0	和日配	生麺	生パスタ
P050304002	5	503	50304	138.0	104.0	和日配	生麺	生パスタ
P050304003	5	503	50304	155.0	116.0	和日配	生麺	生パスタ
P050304004	5	503	50304	168.0	126.0	和日配	生麺	生パスタ
P050304005	5	503	50304	195.0	146.0	和日配	生麺	生パスタ
P050304006	5	503	50304	238.0	179.0	和日配	生麺	生パスタ
P050304007	5	503	50304	238.0	179.0	和日配	生麺	生パスタ
P050305001	5	503	50305	58.0	44.0	和日配	生麺	その他
P050305002	5	503	50305	65.0	49.0	和日配	生麺	その他
P050305003	5	503	50305	75.0	56.0	和日配	生麺	その他
P050305004	5	503	50305	75.0	56.0	和日配	生麺	その他
P050305005	5	503	50305	85.0	64.0	和日配	生麺	その他
P050305006	5	503	50305	100.0	75.0	和日配	生麺	その他
P050305007	5	503	50305	108.0	81.0	和日配	生麺	その他
P050305008	5	503	50305	118.0	89.0	和日配	生麺	その他
P050305009	5	503	50305	118.0	89.0	和日配	生麺	その他
P050305010	5	503	50305	138.0	104.0	和日配	生麺	その他
P050401001	5	504	50401	60.0	45.0	和日配	練物	赤板
P050401002	5	504	50401	198.0	149.0	和日配	練物	赤板
P050401003	5	504	50401	248.0	186.0	和日配	練物	赤板
P050401004	5	504	50401	288.0	216.0	和日配	練物	赤板
P050401005	5	504	50401	288.0	216.0	和日配	練物	赤板
P050401006	5	504	50401	498.0	374.0	和日配	練物	赤板
P050402001	5	504	50402	288.0	216.0	和日配	練物	野焼
P050402002	5	504	50402	358.0	269.0	和日配	練物	野焼
P050402003	5	504	50402	480.0	360.0	和日配	練物	野焼
P050402004	5	504	50402	680.0	510.0	和日配	練物	野焼
P050403001	5	504	50403	128.0	96.0	和日配	練物	竹輪
P050403002	5	504	50403	128.0	96.0	和日配	練物	竹輪
P050403003	5	504	50403	128.0	96.0	和日配	練物	竹輪
P050403004	5	504	50403	128.0	96.0	和日配	練物	竹輪
P050403005	5	504	50403	180.0	135.0	和日配	練物	竹輪
P050403006	5	504	50403	188.0	141.0	和日配	練物	竹輪
P050403007	5	504	50403	188.0	141.0	和日配	練物	竹輪
P050403008	5	504	50403	188.0	141.0	和日配	練物	竹輪
P050403009	5	504	50403	188.0	141.0	和日配	練物	竹輪
P050403010	5	504	50403	198.0	149.0	和日配	練物	竹輪
P050403011	5	504	50403	198.0	149.0	和日配	練物	竹輪
P050403012	5	504	50403	235.0	176.0	和日配	練物	竹輪
P050403013	5	504	50403	238.0	179.0	和日配	練物	竹輪
P050403014	5	504	50403	248.0	186.0	和日配	練物	竹輪
P050403015	5	504	50403	248.0	186.0	和日配	練物	竹輪
P050404001	5	504	50404	98.0	74.0	和日配	練物	揚げ物
P050404002	5	504	50404	100.0	75.0	和日配	練物	揚げ物
P050404003	5	504	50404	100.0	75.0	和日配	練物	揚げ物
P050404004	5	504	50404	100.0	75.0	和日配	練物	揚げ物
P050404005	5	504	50404	108.0	81.0	和日配	練物	揚げ物
P050404006	5	504	50404	128.0	96.0	和日配	練物	揚げ物
P050404007	5	504	50404	128.0	96.0	和日配	練物	揚げ物
P050404008	5	504	50404	128.0	96.0	和日配	練物	揚げ物
P050404009	5	504	50404	138.0	104.0	和日配	練物	揚げ物
P050404010	5	504	50404	138.0	104.0	和日配	練物	揚げ物
P050404011	5	504	50404	148.0	111.0	和日配	練物	揚げ物
P050404012	5	504	50404	148.0	111.0	和日配	練物	揚げ物
P050404013	5	504	50404	148.0	111.0	和日配	練物	揚げ物
P050404014	5	504	50404	148.0	111.0	和日配	練物	揚げ物
P050404015	5	504	50404	168.0	126.0	和日配	練物	揚げ物
P050404016	5	504	50404	168.0	126.0	和日配	練物	揚げ物
P050404017	5	504	50404	168.0	126.0	和日配	練物	揚げ物
P050404018	5	504	50404	168.0	126.0	和日配	練物	揚げ物
P050404019	5	504	50404	178.0	134.0	和日配	練物	揚げ物
P050404020	5	504	50404	178.0	134.0	和日配	練物	揚げ物
P050404021	5	504	50404	178.0	134.0	和日配	練物	揚げ物
P050404022	5	504	50404	178.0	134.0	和日配	練物	揚げ物
P050404023	5	504	50404	178.0	134.0	和日配	練物	揚げ物
P050404024	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404025	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404026	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404027	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404028	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404029	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404030	5	504	50404	188.0	141.0	和日配	練物	揚げ物
P050404031	5	504	50404	198.0	149.0	和日配	練物	揚げ物
P050404032	5	504	50404	198.0	149.0	和日配	練物	揚げ物
P050404033	5	504	50404	198.0	149.0	和日配	練物	揚げ物
P050404034	5	504	50404	198.0	149.0	和日配	練物	揚げ物
P050404035	5	504	50404	198.0	149.0	和日配	練物	揚げ物
P050404036	5	504	50404	218.0	164.0	和日配	練物	揚げ物
P050404037	5	504	50404	228.0	171.0	和日配	練物	揚げ物
P050404038	5	504	50404	248.0	186.0	和日配	練物	揚げ物
P050404039	5	504	50404	248.0	186.0	和日配	練物	揚げ物
P050404040	5	504	50404	248.0	186.0	和日配	練物	揚げ物
P050404041	5	504	50404	268.0	201.0	和日配	練物	揚げ物
P050404042	5	504	50404	288.0	216.0	和日配	練物	揚げ物
P050404043	5	504	50404	288.0	216.0	和日配	練物	揚げ物
P050404044	5	504	50404	368.0	276.0	和日配	練物	揚げ物
P050405001	5	504	50405	148.0	111.0	和日配	練物	はんぺん
P050405002	5	504	50405	158.0	119.0	和日配	練物	はんぺん
P050405003	5	504	50405	168.0	126.0	和日配	練物	はんぺん
P050405004	5	504	50405	168.0	126.0	和日配	練物	はんぺん
P050405005	5	504	50405	188.0	141.0	和日配	練物	はんぺん
P050405006	5	504	50405	208.0	156.0	和日配	練物	はんぺん
P050405007	5	504	50405	278.0	209.0	和日配	練物	はんぺん
P050405008	5	504	50405	335.0	251.0	和日配	練物	はんぺん
P050405009	5	504	50405			和日配	練物	はんぺん
P050406001	5	504	50406	98.0	74.0	和日配	練物	その他蒲鉾
P050406002	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406003	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406004	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406005	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406006	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406007	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406008	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406009	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406010	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406011	5	504	50406	128.0	96.0	和日配	練物	その他蒲鉾
P050406012	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406013	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406014	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406015	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406016	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406017	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406018	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406019	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406020	5	504	50406	148.0	111.0	和日配	練物	その他蒲鉾
P050406021	5	504	50406	158.0	119.0	和日配	練物	その他蒲鉾
P050406022	5	504	50406	168.0	126.0	和日配	練物	その他蒲鉾
P050406023	5	504	50406	178.0	134.0	和日配	練物	その他蒲鉾
P050406024	5	504	50406	178.0	134.0	和日配	練物	その他蒲鉾
P050406025	5	504	50406	188.0	141.0	和日配	練物	その他蒲鉾
P050406026	5	504	50406	188.0	141.0	和日配	練物	その他蒲鉾
P050406027	5	504	50406	188.0	141.0	和日配	練物	その他蒲鉾
P050406028	5	504	50406	188.0	141.0	和日配	練物	その他蒲鉾
P050406029	5	504	50406	198.0	149.0	和日配	練物	その他蒲鉾
P050406030	5	504	50406	198.0	149.0	和日配	練物	その他蒲鉾
P050406031	5	504	50406	198.0	149.0	和日配	練物	その他蒲鉾
P050406032	5	504	50406	198.0	149.0	和日配	練物	その他蒲鉾
P050406033	5	504	50406	208.0	156.0	和日配	練物	その他蒲鉾
P050406034	5	504	50406	208.0	156.0	和日配	練物	その他蒲鉾
P050406035	5	504	50406	220.0	165.0	和日配	練物	その他蒲鉾
P050406036	5	504	50406	228.0	171.0	和日配	練物	その他蒲鉾
P050406037	5	504	50406	228.0	171.0	和日配	練物	その他蒲鉾
P050406038	5	504	50406	228.0	171.0	和日配	練物	その他蒲鉾
P050406039	5	504	50406	238.0	179.0	和日配	練物	その他蒲鉾
P050406040	5	504	50406	238.0	179.0	和日配	練物	その他蒲鉾
P050406041	5	504	50406	245.0	184.0	和日配	練物	その他蒲鉾
P050406042	5	504	50406	248.0	186.0	和日配	練物	その他蒲鉾
P050406043	5	504	50406	258.0	194.0	和日配	練物	その他蒲鉾
P050406044	5	504	50406	268.0	201.0	和日配	練物	その他蒲鉾
P050406045	5	504	50406	278.0	209.0	和日配	練物	その他蒲鉾
P050406046	5	504	50406	288.0	216.0	和日配	練物	その他蒲鉾
P050406047	5	504	50406	288.0	216.0	和日配	練物	その他蒲鉾
P050406048	5	504	50406	288.0	216.0	和日配	練物	その他蒲鉾
P050406049	5	504	50406	288.0	216.0	和日配	練物	その他蒲鉾
P050406050	5	504	50406	288.0	216.0	和日配	練物	その他蒲鉾
P050406051	5	504	50406	378.0	284.0	和日配	練物	その他蒲鉾
P050406052	5	504	50406	378.0	284.0	和日配	練物	その他蒲鉾
P050406053	5	504	50406	378.0	284.0	和日配	練物	その他蒲鉾
P050406054	5	504	50406	398.0	299.0	和日配	練物	その他蒲鉾
P050406055	5	504	50406	398.0	299.0	和日配	練物	その他蒲鉾
P050406056	5	504	50406	478.0	359.0	和日配	練物	その他蒲鉾
P050406057	5	504	50406	498.0	374.0	和日配	練物	その他蒲鉾
P050406058	5	504	50406	498.0	374.0	和日配	練物	その他蒲鉾
P050406059	5	504	50406	498.0	374.0	和日配	練物	その他蒲鉾
P050406060	5	504	50406	548.0	411.0	和日配	練物	その他蒲鉾
P050406061	5	504	50406	598.0	449.0	和日配	練物	その他蒲鉾
P050406062	5	504	50406	598.0	449.0	和日配	練物	その他蒲鉾
P050406063	5	504	50406	598.0	449.0	和日配	練物	その他蒲鉾
P050406064	5	504	50406	598.0	449.0	和日配	練物	その他蒲鉾
P050406065	5	504	50406	598.0	449.0	和日配	練物	その他蒲鉾
P050406066	5	504	50406	1080.0	810.0	和日配	練物	その他蒲鉾
P050406067	5	504	50406	1080.0	810.0	和日配	練物	その他蒲鉾
P050406068	5	504	50406	1080.0	810.0	和日配	練物	その他蒲鉾
P050406069	5	504	50406	1080.0	810.0	和日配	練物	その他蒲鉾
P050407001	5	504	50407	138.0	104.0	和日配	練物	調理練り製品
P050407002	5	504	50407	138.0	104.0	和日配	練物	調理練り製品
P050407003	5	504	50407	148.0	111.0	和日配	練物	調理練り製品
P050407004	5	504	50407	148.0	111.0	和日配	練物	調理練り製品
P050407005	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407006	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407007	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407008	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407009	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407010	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407011	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407012	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407013	5	504	50407	178.0	134.0	和日配	練物	調理練り製品
P050407014	5	504	50407	198.0	149.0	和日配	練物	調理練り製品
P050407015	5	504	50407	198.0	149.0	和日配	練物	調理練り製品
P050407016	5	504	50407	198.0	149.0	和日配	練物	調理練り製品
P050407017	5	504	50407	198.0	149.0	和日配	練物	調理練り製品
P050407018	5	504	50407	228.0	171.0	和日配	練物	調理練り製品
P050407019	5	504	50407	238.0	179.0	和日配	練物	調理練り製品
P050407020	5	504	50407	258.0	194.0	和日配	練物	調理練り製品
P050407021	5	504	50407	258.0	194.0	和日配	練物	調理練り製品
P050407022	5	504	50407	278.0	209.0	和日配	練物	調理練り製品
P050407023	5	504	50407	288.0	216.0	和日配	練物	調理練り製品
P050407024	5	504	50407	338.0	254.0	和日配	練物	調理練り製品
P050407025	5	504	50407	398.0	299.0	和日配	練物	調理練り製品
P050407026	5	504	50407	398.0	299.0	和日配	練物	調理練り製品
P050407027	5	504	50407	398.0	299.0	和日配	練物	調理練り製品
P050501001	5	505	50501	135.0	101.0	和日配	冷凍食品	冷凍野菜
P050501002	5	505	50501	135.0	101.0	和日配	冷凍食品	冷凍野菜
P050501003	5	505	50501	148.0	111.0	和日配	冷凍食品	冷凍野菜
P050501004	5	505	50501	171.0	128.0	和日配	冷凍食品	冷凍野菜
P050501005	5	505	50501	198.0	149.0	和日配	冷凍食品	冷凍野菜
P050501006	5	505	50501	200.0	150.0	和日配	冷凍食品	冷凍野菜
P050501007	5	505	50501	207.0	155.0	和日配	冷凍食品	冷凍野菜
P050501008	5	505	50501	207.0	155.0	和日配	冷凍食品	冷凍野菜
P050501009	5	505	50501	216.0	162.0	和日配	冷凍食品	冷凍野菜
P050501010	5	505	50501	216.0	162.0	和日配	冷凍食品	冷凍野菜
P050501011	5	505	50501	216.0	162.0	和日配	冷凍食品	冷凍野菜
P050501012	5	505	50501	216.0	162.0	和日配	冷凍食品	冷凍野菜
P050501013	5	505	50501	225.0	169.0	和日配	冷凍食品	冷凍野菜
P050501014	5	505	50501	225.0	169.0	和日配	冷凍食品	冷凍野菜
P050501015	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501016	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501017	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501018	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501019	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501020	5	505	50501	234.0	176.0	和日配	冷凍食品	冷凍野菜
P050501021	5	505	50501	243.0	182.0	和日配	冷凍食品	冷凍野菜
P050501022	5	505	50501	252.0	189.0	和日配	冷凍食品	冷凍野菜
P050501023	5	505	50501	252.0	189.0	和日配	冷凍食品	冷凍野菜
P050501024	5	505	50501	252.0	189.0	和日配	冷凍食品	冷凍野菜
P050501025	5	505	50501	255.0	191.0	和日配	冷凍食品	冷凍野菜
P050501026	5	505	50501	268.0	201.0	和日配	冷凍食品	冷凍野菜
P050501027	5	505	50501	270.0	203.0	和日配	冷凍食品	冷凍野菜
P050501028	5	505	50501	270.0	203.0	和日配	冷凍食品	冷凍野菜
P050501029	5	505	50501	298.0	224.0	和日配	冷凍食品	冷凍野菜
P050501030	5	505	50501	298.0	224.0	和日配	冷凍食品	冷凍野菜
P050501031	5	505	50501	298.0	224.0	和日配	冷凍食品	冷凍野菜
P050501032	5	505	50501	298.0	224.0	和日配	冷凍食品	冷凍野菜
P050501033	5	505	50501	298.0	224.0	和日配	冷凍食品	冷凍野菜
P050501034	5	505	50501	306.0	230.0	和日配	冷凍食品	冷凍野菜
P050501035	5	505	50501	315.0	236.0	和日配	冷凍食品	冷凍野菜
P050501036	5	505	50501	315.0	236.0	和日配	冷凍食品	冷凍野菜
P050501037	5	505	50501	324.0	243.0	和日配	冷凍食品	冷凍野菜
P050502001	5	505	50502	135.0	101.0	和日配	冷凍食品	惣菜冷凍食品
P050502002	5	505	50502	135.0	101.0	和日配	冷凍食品	惣菜冷凍食品
P050502003	5	505	50502	135.0	101.0	和日配	冷凍食品	惣菜冷凍食品
P050502004	5	505	50502	135.0	101.0	和日配	冷凍食品	惣菜冷凍食品
P050502005	5	505	50502	135.0	101.0	和日配	冷凍食品	惣菜冷凍食品
P050502006	5	505	50502	145.0	109.0	和日配	冷凍食品	惣菜冷凍食品
P050502007	5	505	50502	153.0	115.0	和日配	冷凍食品	惣菜冷凍食品
P050502008	5	505	50502	171.0	128.0	和日配	冷凍食品	惣菜冷凍食品
P050502009	5	505	50502	171.0	128.0	和日配	冷凍食品	惣菜冷凍食品
P050502010	5	505	50502	171.0	128.0	和日配	冷凍食品	惣菜冷凍食品
P050502011	5	505	50502	175.0	131.0	和日配	冷凍食品	惣菜冷凍食品
P050502012	5	505	50502	175.0	131.0	和日配	冷凍食品	惣菜冷凍食品
P050502013	5	505	50502	175.0	131.0	和日配	冷凍食品	惣菜冷凍食品
P050502014	5	505	50502	189.0	142.0	和日配	冷凍食品	惣菜冷凍食品
P050502015	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502016	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502017	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502018	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502019	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502020	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502021	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502022	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502023	5	505	50502	198.0	149.0	和日配	冷凍食品	惣菜冷凍食品
P050502024	5	505	50502	207.0	155.0	和日配	冷凍食品	惣菜冷凍食品
P050502025	5	505	50502	207.0	155.0	和日配	冷凍食品	惣菜冷凍食品
P050502026	5	505	50502	207.0	155.0	和日配	冷凍食品	惣菜冷凍食品
P050502027	5	505	50502	207.0	155.0	和日配	冷凍食品	惣菜冷凍食品
P050502028	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502029	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502030	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502031	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502032	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502033	5	505	50502	216.0	162.0	和日配	冷凍食品	惣菜冷凍食品
P050502034	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502035	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502036	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502037	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502038	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502039	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
P050502040	5	505	50502	225.0	169.0	和日配	冷凍食品	惣菜冷凍食品
