product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost
P050503015,05,0505,050503,234,176
P050503016,05,0505,050503,234,176
P050503017,05,0505,050503,243,182
P050503018,05,0505,050503,243,182
P050503019,05,0505,050503,250,188
P050503020,05,0505,050503,250,188
P050503021,05,0505,050503,252,189
P050503022,05,0505,050503,252,189
P050503023,05,0505,050503,252,189
P050503024,05,0505,050503,252,189
P050503025,05,0505,050503,252,189
P050503026,05,0505,050503,261,196
P050503027,05,0505,050503,297,223
P050503028,05,0505,050503,297,223
P050503029,05,0505,050503,324,243
P050503030,05,0505,050503,333,250
P050503031,05,0505,050503,333,250
P050503032,05,0505,050503,342,257
P050503033,05,0505,050503,342,257
P050503034,05,0505,050503,351,263
P050503035,05,0505,050503,351,263
P050503036,05,0505,050503,360,270
P050503037,05,0505,050503,380,285
P050503038,05,0505,050503,380,285
P050503039,05,0505,050503,432,324
P050503040,05,0505,050503,432,324
P050503041,05,0505,050503,432,324
P050503042,05,0505,050503,441,331
P050503043,05,0505,050503,450,338
P050503044,05,0505,050503,450,338
P050503045,05,0505,050503,450,338
P050503046,05,0505,050503,468,351
P050503047,05,0505,050503,522,392
P050503048,05,0505,050503,540,405
P050503049,05,0505,050503,540,405
P050503050,05,0505,050503,585,439
P050503051,05,0505,050503,738,554
P050503052,05,0505,050503,738,554
P050503053,05,0505,050503,820,615
P050503054,05,0505,050503,882,662
P050503055,05,0505,050503,882,662
P050503056,05,0505,050503,882,662
P050503057,05,0505,050503,898,674
P050504001,05,0505,050504,135,101
P050504002,05,0505,050504,135,101
P050504003,05,0505,050504,135,101
P050504004,05,0505,050504,135,101
P050504005,05,0505,050504,180,135
P050504006,05,0505,050504,180,135
P050504007,05,0505,050504,180,135
P050504008,05,0505,050504,180,135
P050504009,05,0505,050504,234,176
P050504010,05,0505,050504,234,176
P050504011,05,0505,050504,243,182
P050504012,05,0505,050504,243,182
P050504013,05,0505,050504,252,189
P050504014,05,0505,050504,396,297
P050504015,05,0505,050504,405,304
P050504016,05,0505,050504,405,304
P050504017,05,0505,050504,414,311
P050504018,05,0505,050504,414,311
P050504019,05,0505,050504,414,311
P050504020,05,0505,050504,414,311
P050504021,05,0505,050504,414,311
P050504022,05,0505,050504,414,311
P050504023,05,0505,050504,414,311
P050504024,05,0505,050504,414,311
P050504025,05,0505,050504,414,311
P050504026,05,0505,050504,414,311
P050504027,05,0505,050504,414,311
P050504028,05,0505,050504,414,311
P050504029,05,0505,050504,414,311
P050504030,05,0505,050504,414,311
P050504031,05,0505,050504,414,311
P050504032,05,0505,050504,450,338
P050504033,05,0505,050504,460,345
P050504034,05,0505,050504,460,345
P050504035,05,0505,050504,500,375
P050505001,05,0505,050505,135,101
P050505002,05,0505,050505,135,101
P050505003,05,0505,050505,135,101
P050505004,05,0505,050505,135,101
P050505005,05,0505,050505,135,101
P050505006,05,0505,050505,135,101
P050505007,05,0505,050505,135,101
P050505008,05,0505,050505,135,101
P050505009,05,0505,050505,135,101
P050505010,05,0505,050505,135,101
P050505011,05,0505,050505,135,101
P050505012,05,0505,050505,135,101
P050505013,05,0505,050505,135,101
P050505014,05,0505,050505,135,101
P050505015,05,0505,050505,135,101
P050505016,05,0505,050505,135,101
P050505017,05,0505,050505,135,101
P050505018,05,0505,050505,135,101
P050505019,05,0505,050505,153,115
P050505020,05,0505,050505,162,122
P050505021,05,0505,050505,175,131
P050505022,05,0505,050505,180,135
P050505023,05,0505,050505,180,135
P050505024,05,0505,050505,234,176
P050505025,05,0505,050505,250,188
P050505026,05,0505,050505,250,188
P050505027,05,0505,050505,250,188
P050505028,05,0505,050505,250,188
P050505029,05,0505,050505,252,189
P050505030,05,0505,050505,252,189
P050505031,05,0505,050505,252,189
P050505032,05,0505,050505,252,189
P050505033,05,0505,050505,252,189
P050505034,05,0505,050505,252,189
P050505035,05,0505,050505,270,203
P050505036,05,0505,050505,315,236
P050505037,05,0505,050505,315,236
P050505038,05,0505,050505,423,317
P050505039,05,0505,050505,441,331
P050506001,05,0505,050506,207,155
P050506002,05,0505,050506,290,218
P050601001,05,0506,050601,138,104
P050601002,05,0506,050601,158,119
P050601003,05,0506,050601,170,128
P050601004,05,0506,050601,185,139
P050601005,05,0506,050601,188,141
P050602001,05,0506,050602,88,66
P050602002,05,0506,050602,198,149
P050603001,05,0506,050603,168,126
P050701001,05,0507,050701,88,66
P050701002,05,0507,050701,88,66
P050701003,05,0507,050701,98,74
P050701004,05,0507,050701,98,74
P050701005,05,0507,050701,108,81
P050701006,05,0507,050701,108,81
P050701007,05,0507,050701,120,90
P050701008,05,0507,050701,128,96
P050701009,05,0507,050701,138,104
P050701010,05,0507,050701,138,104
P050701011,05,0507,050701,148,111
P050701012,05,0507,050701,148,111
P050701013,05,0507,050701,148,111
P050701014,05,0507,050701,168,126
P050701015,05,0507,050701,178,134
P059001001,05,0590,059001,238,179
P059001002,05,0590,059001,238,179
P059001003,05,0590,059001,238,179
P059001004,05,0590,059001,238,179
P059001005,05,0590,059001,238,179
P059001006,05,0590,059001,238,179
P059001007,05,0590,059001,258,194
P059001008,05,0590,059001,268,201
P059001009,05,0590,059001,278,209
P059001010,05,0590,059001,278,209
P059001011,05,0590,059001,288,216
P059001012,05,0590,059001,288,216
P059001013,05,0590,059001,288,216
P059001014,05,0590,059001,298,224
P059001015,05,0590,059001,308,231
P059001016,05,0590,059001,308,231
P059001017,05,0590,059001,338,254
P059001018,05,0590,059001,398,299
P059001019,05,0590,059001,428,321
P059001020,05,0590,059001,458,344
P059001021,05,0590,059001,458,344
P059001022,05,0590,059001,498,374
P059001023,05,0590,059001,558,419
P059001024,05,0590,059001,578,434
P059001025,05,0590,059001,578,434
P059001026,05,0590,059001,588,441
P060101001,06,0601,060101,110,77
P060101002,06,0601,060101,160,114
P060101003,06,0601,060101,165,127
P060101004,06,0601,060101,170,132
P060101005,06,0601,060101,170,128
P060101006,06,0601,060101,180,135
P060101007,06,0601,060101,180,142
P060102001,06,0601,060102,70,50
P060102002,06,0601,060102,88,69
P060102003,06,0601,060102,88,63
P060102004,06,0601,060102,88,65
P060102005,06,0601,060102,90,68
P060102006,06,0601,060102,90,69
P060102007,06,0601,060102,90,63
P060102008,06,0601,060102,90,70
P060102009,06,0601,060102,90,68
P060102010,06,0601,060102,90,72
P060102011,06,0601,060102,90,65
P060102012,06,0601,060102,100,75
P060102013,06,0601,060102,100,78
P060102014,06,0601,060102,100,75
P060102015,06,0601,060102,100,77
P060102016,06,0601,060102,100,72
P060102017,06,0601,060102,100,78
P060102018,06,0601,060102,100,70
P060102019,06,0601,060102,100,79
P060102020,06,0601,060102,100,80
P060102021,06,0601,060102,100,76
P060102022,06,0601,060102,100,77
P060102023,06,0601,060102,100,76
P060102024,06,0601,060102,100,72
P060102025,06,0601,060102,100,75
P060102026,06,0601,060102,100,79
P060102027,06,0601,060102,100,78
P060102028,06,0601,060102,100,70
P060102029,06,0601,060102,100,75
P060102030,06,0601,060102,100,70
P060102031,06,0601,060102,100,74
P060102032,06,0601,060102,100,74
P060102033,06,0601,060102,100,74
P060102034,06,0601,060102,100,75
P060102035,06,0601,060102,100,79
P060102036,06,0601,060102,100,76
P060102037,06,0601,060102,100,73
P060102038,06,0601,060102,100,78
P060102039,06,0601,060102,100,75
P060102040,06,0601,060102,100,76
P060102041,06,0601,060102,100,75
P060102042,06,0601,060102,100,77
P060102043,06,0601,060102,100,78
P060102044,06,0601,060102,120,87
P060102045,06,0601,060102,120,96
P060102046,06,0601,060102,120,86
P060102047,06,0601,060102,120,86
P060102048,06,0601,060102,120,88
P060102049,06,0601,060102,120,95
P060102050,06,0601,060102,120,96
P060102051,06,0601,060102,120,95
P060102052,06,0601,060102,120,93
P060102053,06,0601,060102,120,91
P060102054,06,0601,060102,120,96
P060102055,06,0601,060102,120,96
P060102056,06,0601,060102,120,90
P060102057,06,0601,060102,120,91
P060102058,06,0601,060102,120,93
P060102059,06,0601,060102,130,96
P060102060,06,0601,060102,130,92
P060102061,06,0601,060102,130,94
P060102062,06,0601,060102,130,95
P060102063,06,0601,060102,150,106
P060102064,06,0601,060102,150,106
P060102065,06,0601,060102,150,119
P060102066,06,0601,060102,150,112
P060102067,06,0601,060102,180,142
P060102068,06,0601,060102,200,152
P060102069,06,0601,060102,200,152
P060102070,06,0601,060102,200,159
P060102071,06,0601,060102,200,141
P060102072,06,0601,060102,200,153
P060102073,06,0601,060102,200,144
P060102074,06,0601,060102,200,155
P060102075,06,0601,060102,238,174
P060102076,06,0601,060102,250,185
P060102077,06,0601,060102,250,196
P060102078,06,0601,060102,250,200
P060102079,06,0601,060102,350,263
P060103001,06,0601,060103,100,76
P060103002,06,0601,060103,130,100
P060103003,06,0601,060103,150,109
P060103004,06,0601,060103,170,126
P060103005,06,0601,060103,190,140
P060103006,06,0601,060103,350,277
P060104001,06,0601,060104,70,51
P060104002,06,0601,060104,70,51
P060104003,06,0601,060104,80,61
P060104004,06,0601,060104,88,67
P060104005,06,0601,060104,97,70
P060104006,06,0601,060104,100,79
P060104007,06,0601,060104,100,71
P060104008,06,0601,060104,100,73
P060104009,06,0601,060104,100,72
P060104010,06,0601,060104,100,75
P060104011,06,0601,060104,100,77
P060104012,06,0601,060104,100,78
P060104013,06,0601,060104,100,80
P060104014,06,0601,060104,100,77
P060104015,06,0601,060104,100,77
P060104016,06,0601,060104,100,77
P060104017,06,0601,060104,120,88
P060104018,06,0601,060104,120,95
P060104019,06,0601,060104,120,85
P060104020,06,0601,060104,120,94
P060104021,06,0601,060104,120,93
P060104022,06,0601,060104,120,87
P060104023,06,0601,060104,120,93
P060104024,06,0601,060104,120,96
P060104025,06,0601,060104,120,87
P060104026,06,0601,060104,120,90
P060104027,06,0601,060104,120,86
P060104028,06,0601,060104,120,95
P060104029,06,0601,060104,120,89
P060104030,06,0601,060104,120,90
P060104031,06,0601,060104,120,96
P060104032,06,0601,060104,130,97
P060104033,06,0601,060104,140,107
P060104034,06,0601,060104,140,99
P060104035,06,0601,060104,140,106
P060104036,06,0601,060104,150,113
P060104037,06,0601,060104,150,116
P060104038,06,0601,060104,150,114
P060104039,06,0601,060104,150,105
P060104040,06,0601,060104,150,117
P060104041,06,0601,060104,176,127
P060104042,06,0601,060104,180,131
P060104043,06,0601,060104,180,132
P060104044,06,0601,060104,180,130
P060104045,06,0601,060104,180,127
P060104046,06,0601,060104,200,147
P060104047,06,0601,060104,200,140
P060104048,06,0601,060104,200,158
P060104049,06,0601,060104,200,159
P060104050,06,0601,060104,200,152
P060104051,06,0601,060104,200,158
P060104052,06,0601,060104,200,160
P060104053,06,0601,060104,200,149
P060104054,06,0601,060104,200,148
P060104055,06,0601,060104,200,148
P060104056,06,0601,060104,200,160
P060104057,06,0601,060104,240,170
P060104058,06,0601,060104,240,173
P060104059,06,0601,060104,250,184
P060104060,06,0601,060104,250,194
P060104061,06,0601,060104,250,186
P060104062,06,0601,060104,250,187
P060104063,06,0601,060104,280,213
P060104064,06,0601,060104,280,213
P060104065,06,0601,060104,280,222
P060104066,06,0601,060104,320,255
P060104067,06,0601,060104,350,265
P060104068,06,0601,060104,400,299
P060104069,06,0601,060104,400,295
P060104070,06,0601,060104,400,309
P060104071,06,0601,060104,480,345
P060201001,06,0602,060201,280,201
P060202001,06,0602,060202,600,449
P060203001,06,0602,060203,98,78
P060204001,06,0602,060204,30,24
P060204002,06,0602,060204,80,57
P060204003,06,0602,060204,100,74
P060204004,06,0602,060204,120,85
P060204005,06,0602,060204,150,110
P060204006,06,0602,060204,360,275
P060204007,06,0602,060204,3000,2378
P060303001,06,0603,060303,148,105
P060401001,06,0604,060401,100,72
P060401002,06,0604,060401,148,112
P060401003,06,0604,060401,158,113
P060401004,06,0604,060401,175,127
P060401005,06,0604,060401,188,144
P060401006,06,0604,060401,198,147
P060401007,06,0604,060401,245,178
P060401008,06,0604,060401,248,184
P060402001,06,0604,060402,105,74
P060402002,06,0604,060402,178,136
P060402003,06,0604,060402,195,139
P060402004,06,0604,060402,198,151
P060402005,06,0604,060402,228,171
P060402006,06,0604,060402,228,180
P060402007,06,0604,060402,245,189
P060402008,06,0604,060402,245,193
P060402009,06,0604,060402,245,188
P060402010,06,0604,060402,355,270
P060403001,06,0604,060403,98,75
P060403002,06,0604,060403,120,86
P060403003,06,0604,060403,128,95
P060403004,06,0604,060403,168,119
P060403005,06,0604,060403,168,128
P060403006,06,0604,060403,178,134
P060403007,06,0604,060403,178,128
P060403008,06,0604,060403,188,145
P060403009,06,0604,060403,188,143
P060403010,06,0604,060403,218,160
P060403011,06,0604,060403,228,179
P060403012,06,0604,060403,228,164
P060403013,06,0604,060403,248,179
P060403014,06,0604,060403,248,185
P060403015,06,0604,060403,248,187
P060403016,06,0604,060403,248,188
P060403017,06,0604,060403,248,175
P060403018,06,0604,060403,288,217
P060403019,06,0604,060403,295,211
P060403020,06,0604,060403,298,238
P060403021,06,0604,060403,298,235
P060403022,06,0604,060403,298,233
P060403023,06,0604,060403,298,233
P060403024,06,0604,060403,298,223
P060403025,06,0604,060403,318,237
P060403026,06,0604,060403,328,245
P060403027,06,0604,060403,338,249
P060403028,06,0604,060403,358,268
P060403029,06,0604,060403,358,283
P060403030,06,0604,060403,368,292
P060501001,06,0605,060501,70,51
P060501002,06,0605,060501,148,107
P060501003,06,0605,060501,198,141
P060501004,06,0605,060501,198,139
P060501005,06,0605,060501,208,161
P060501006,06,0605,060501,218,173
P060501007,06,0605,060501,218,171
P060501008,06,0605,060501,218,174
P060501009,06,0605,060501,228,178
P060501010,06,0605,060501,228,178
P060501011,06,0605,060501,238,186
P060501012,06,0605,060501,298,221
P060501013,06,0605,060501,358,252
P060501014,06,0605,060501,398,300
P060501015,06,0605,060501,398,299
P060501016,06,0605,060501,398,280
P060501017,06,0605,060501,428,339
P060502001,06,0605,060502,100,79
P060502002,06,0605,060502,225,171
P060502003,06,0605,060502,225,159
P060503001,06,0605,060503,78,55
P060503002,06,0605,060503,78,56
P060503003,06,0605,060503,78,62
P060503004,06,0605,060503,198,150
P060503005,06,0605,060503,198,148
P060601001,06,0606,060601,78,58
P060601002,06,0606,060601,78,55
P060601003,06,0606,060601,78,59
P060601004,06,0606,060601,78,58
P060601005,06,0606,060601,80,61
P060601006,06,0606,060601,93,72
P060601007,06,0606,060601,98,77
P060601008,06,0606,060601,98,76
P060601009,06,0606,060601,98,71
P060601010,06,0606,060601,98,75
P060601011,06,0606,060601,98,78
P060601012,06,0606,060601,98,69
P060601013,06,0606,060601,98,75
P060601014,06,0606,060601,98,74
P060601015,06,0606,060601,100,71
P060601016,06,0606,060601,100,78
P060601017,06,0606,060601,100,75
P060601018,06,0606,060601,100,79
P060601019,06,0606,060601,120,89
P060601020,06,0606,060601,120,93
P060601021,06,0606,060601,125,91
P060601022,06,0606,060601,128,102
P060601023,06,0606,060601,128,100
P060601024,06,0606,060601,128,100
P060601025,06,0606,060601,128,94
P060601026,06,0606,060601,128,99
P060601027,06,0606,060601,128,97
P060601028,06,0606,060601,130,100
P060601029,06,0606,060601,140,104
P060601030,06,0606,060601,148,112
P060601031,06,0606,060601,148,109
P060601032,06,0606,060601,158,123
P060601033,06,0606,060601,158,122
P060601034,06,0606,060601,175,129
P060601035,06,0606,060601,180,142
P060601036,06,0606,060601,198,149
P060601037,06,0606,060601,198,154
P060601038,06,0606,060601,318,248
P060601039,06,0606,060601,348,247
P060602001,06,0606,060602,78,62
P060602002,06,0606,060602,78,55
P060602003,06,0606,060602,78,58
P060602004,06,0606,060602,78,57
P060602005,06,0606,060602,85,61
P060602006,06,0606,060602,98,74
P060602007,06,0606,060602,98,71
P060602008,06,0606,060602,98,70
P060602009,06,0606,060602,98,74
P060602010,06,0606,060602,98,76
P060602011,06,0606,060602,98,71
P060602012,06,0606,060602,98,71
P060602013,06,0606,060602,98,69
P060602014,06,0606,060602,98,73
P060602015,06,0606,060602,98,75
P060602016,06,0606,060602,100,73
P060602017,06,0606,060602,118,89
P060602018,06,0606,060602,118,90
P060602019,06,0606,060602,118,88
P060602020,06,0606,060602,118,92
P060602021,06,0606,060602,120,91
